practice_id,month,fiscal_year,cohort,acquired_month,region,revenue,visits,reviews,rating,in_group
P012,2025-02,FY25,Legacy,,North East,89901.0,936.0,21,4.41,1
P012,2025-03,FY25,Legacy,,North East,96295.0,1003.0,18,4.41,1
P013,2022-10,FY23,Legacy,,Midlands,40214.0,419.0,9,4.03,1
P013,2022-11,FY23,Legacy,,Midlands,42180.0,439.0,4,4.03,1
P013,2022-12,FY23,Legacy,,Midlands,36996.0,385.0,7,4.03,1
P013,2023-01,FY23,Legacy,,Midlands,42590.0,444.0,12,4.03,1
P013,2023-02,FY23,Legacy,,Midlands,42938.0,447.0,6,4.03,1
P013,2023-03,FY23,Legacy,,Midlands,44796.0,467.0,7,4.03,1
P013,2023-04,FY24,Legacy,,Midlands,42991.0,448.0,10,4.03,1
P013,2023-05,FY24,Legacy,,Midlands,44021.0,459.0,9,4.03,1
P013,2023-06,FY24,Legacy,,Midlands,46956.0,489.0,8,4.03,1
P013,2023-07,FY24,Legacy,,Midlands,42857.0,446.0,11,4.03,1
P013,2023-08,FY24,Legacy,,Midlands,42985.0,448.0,11,4.03,1
P013,2023-09,FY24,Legacy,,Midlands,50160.0,522.0,10,4.03,1
P013,2023-10,FY24,Legacy,,Midlands,45953.0,479.0,11,4.03,1
P013,2023-11,FY24,Legacy,,Midlands,45941.0,479.0,12,4.03,1
P013,2023-12,FY24,Legacy,,Midlands,43801.0,456.0,8,4.03,1
P013,2024-01,FY24,Legacy,,Midlands,51207.0,533.0,18,4.03,1
P013,2024-02,FY24,Legacy,,Midlands,42595.0,444.0,10,4.03,1
P013,2024-03,FY24,Legacy,,Midlands,38184.0,398.0,10,4.03,1
P013,2024-04,FY25,Legacy,,Midlands,43928.0,458.0,9,4.03,1
P013,2024-05,FY25,Legacy,,Midlands,46255.0,482.0,16,4.03,1
P013,2024-06,FY25,Legacy,,Midlands,47752.0,497.0,7,4.03,1
P013,2024-07,FY25,Legacy,,Midlands,49328.0,514.0,10,4.03,1
P013,2024-08,FY25,Legacy,,Midlands,46591.0,485.0,12,4.03,1
P013,2024-09,FY25,Legacy,,Midlands,50505.0,526.0,9,4.03,1
P013,2024-10,FY25,Legacy,,Midlands,41481.0,432.0,7,4.03,1
P013,2024-11,FY25,Legacy,,Midlands,42449.0,442.0,8,4.03,1
P013,2024-12,FY25,Legacy,,Midlands,42804.0,446.0,10,4.03,1
P013,2025-01,FY25,Legacy,,Midlands,48891.0,509.0,11,4.03,1
P013,2025-02,FY25,Legacy,,Midlands,53895.0,561.0,17,4.03,1
P013,2025-03,FY25,Legacy,,Midlands,51239.0,534.0,13,4.03,1
P014,2022-10,FY23,Legacy,,North East,103455.0,1078.0,21,4.15,1
P014,2022-11,FY23,Legacy,,North East,126447.0,1317.0,27,4.15,1
P014,2022-12,FY23,Legacy,,North East,111508.0,1162.0,22,4.15,1
P014,2023-01,FY23,Legacy,,North East,126427.0,1317.0,23,4.15,1
P014,2023-02,FY23,Legacy,,North East,99404.0,1035.0,38,4.15,1
P014,2023-03,FY23,Legacy,,North East,128014.0,1333.0,26,4.15,1
P014,2023-04,FY24,Legacy,,North East,131280.0,1368.0,32,4.15,1
P014,2023-05,FY24,Legacy,,North East,149563.0,1558.0,26,4.15,1
P014,2023-06,FY24,Legacy,,North East,114150.0,1189.0,36,4.15,1
P014,2023-07,FY24,Legacy,,North East,124156.0,1293.0,25,4.15,1
P014,2023-08,FY24,Legacy,,North East,106300.0,1107.0,20,4.15,1
P014,2023-09,FY24,Legacy,,North East,140297.0,1461.0,35,4.15,1
P014,2023-10,FY24,Legacy,,North East,133786.0,1394.0,35,4.15,1
P014,2023-11,FY24,Legacy,,North East,124513.0,1297.0,35,4.15,1
P014,2023-12,FY24,Legacy,,North East,106525.0,1110.0,23,4.15,1
P014,2024-01,FY24,Legacy,,North East,125912.0,1312.0,31,4.15,1
P014,2024-02,FY24,Legacy,,North East,109632.0,1142.0,22,4.15,1
P014,2024-03,FY24,Legacy,,North East,128962.0,1343.0,24,4.15,1
P014,2024-04,FY25,Legacy,,North East,123946.0,1291.0,34,4.15,1
P014,2024-05,FY25,Legacy,,North East,123597.0,1287.0,28,4.15,1
P014,2024-06,FY25,Legacy,,North East,136164.0,1418.0,21,4.15,1
P014,2024-07,FY25,Legacy,,North East,142190.0,1481.0,27,4.15,1
P014,2024-08,FY25,Legacy,,North East,137164.0,1429.0,25,4.15,1
P014,2024-09,FY25,Legacy,,North East,126154.0,1314.0,25,4.15,1
P014,2024-10,FY25,Legacy,,North East,128290.0,1336.0,23,4.15,1
P014,2024-11,FY25,Legacy,,North East,120198.0,1252.0,25,4.15,1
P014,2024-12,FY25,Legacy,,North East,120286.0,1253.0,18,4.15,1
P014,2025-01,FY25,Legacy,,North East,135969.0,1416.0,32,4.15,1
P014,2025-02,FY25,Legacy,,North East,119195.0,1242.0,27,4.15,1
P014,2025-03,FY25,Legacy,,North East,151165.0,1575.0,25,4.15,1
P015,2022-10,FY23,Legacy,,South West,66686.0,695.0,12,4.7,1
P015,2022-11,FY23,Legacy,,South West,60759.0,633.0,13,4.7,1
P015,2022-12,FY23,Legacy,,South West,65893.0,686.0,9,4.7,1
P015,2023-01,FY23,Legacy,,South West,66008.0,688.0,15,4.7,1
P015,2023-02,FY23,Legacy,,South West,59506.0,620.0,13,4.7,1
P015,2023-03,FY23,Legacy,,South West,64559.0,672.0,19,4.7,1
P015,2023-04,FY24,Legacy,,South West,68802.0,717.0,20,4.7,1
P015,2023-05,FY24,Legacy,,South West,70428.0,734.0,13,4.7,1
P015,2023-06,FY24,Legacy,,South West,72509.0,755.0,20,4.7,1
P015,2023-07,FY24,Legacy,,South West,72538.0,756.0,16,4.7,1
P015,2023-08,FY24,Legacy,,South West,59187.0,617.0,15,4.7,1
P015,2023-09,FY24,Legacy,,South West,56126.0,585.0,11,4.7,1
P015,2023-10,FY24,Legacy,,South West,71452.0,744.0,19,4.7,1
P015,2023-11,FY24,Legacy,,South West,67976.0,708.0,9,4.7,1
P015,2023-12,FY24,Legacy,,South West,54088.0,563.0,12,4.7,1
P015,2024-01,FY24,Legacy,,South West,73032.0,761.0,27,4.7,1
P015,2024-02,FY24,Legacy,,South West,62080.0,647.0,13,4.7,1
P015,2024-03,FY24,Legacy,,South West,68676.0,715.0,12,4.7,1
P015,2024-04,FY25,Legacy,,South West,71877.0,749.0,23,4.7,1
P015,2024-05,FY25,Legacy,,South West,74217.0,773.0,15,4.7,1
P015,2024-06,FY25,Legacy,,South West,72650.0,757.0,12,4.7,1
P015,2024-07,FY25,Legacy,,South West,67151.0,699.0,14,4.7,1
P015,2024-08,FY25,Legacy,,South West,72197.0,752.0,13,4.7,1
P015,2024-09,FY25,Legacy,,South West,69825.0,727.0,23,4.7,1
P015,2024-10,FY25,Legacy,,South West,72198.0,752.0,17,4.7,1
P015,2024-11,FY25,Legacy,,South West,77408.0,806.0,14,4.7,1
P015,2024-12,FY25,Legacy,,South West,62897.0,655.0,14,4.7,1
P015,2025-01,FY25,Legacy,,South West,76069.0,792.0,16,4.7,1
P015,2025-02,FY25,Legacy,,South West,67214.0,700.0,15,4.7,1
P015,2025-03,FY25,Legacy,,South West,73568.0,766.0,15,4.7,1
P016,2022-10,FY23,Legacy,,Midlands,55776.0,581.0,17,4.22,1
P016,2022-11,FY23,Legacy,,Midlands,58759.0,612.0,15,4.22,1
P016,2022-12,FY23,Legacy,,Midlands,57130.0,595.0,8,4.22,1
P016,2023-01,FY23,Legacy,,Midlands,63287.0,659.0,16,4.22,1
P016,2023-02,FY23,Legacy,,Midlands,58027.0,604.0,10,4.22,1
P016,2023-03,FY23,Legacy,,Midlands,54269.0,565.0,11,4.22,1
P016,2023-04,FY24,Legacy,,Midlands,63849.0,665.0,17,4.22,1
P016,2023-05,FY24,Legacy,,Midlands,63478.0,661.0,11,4.22,1
P016,2023-06,FY24,Legacy,,Midlands,62583.0,652.0,22,4.22,1
P016,2023-07,FY24,Legacy,,Midlands,66228.0,690.0,21,4.22,1
P016,2023-08,FY24,Legacy,,Midlands,62703.0,653.0,16,4.22,1
P016,2023-09,FY24,Legacy,,Midlands,62534.0,651.0,10,4.22,1
P016,2023-10,FY24,Legacy,,Midlands,58351.0,608.0,15,4.22,1
P016,2023-11,FY24,Legacy,,Midlands,54980.0,573.0,14,4.22,1
P016,2023-12,FY24,Legacy,,Midlands,59326.0,618.0,11,4.22,1
P016,2024-01,FY24,Legacy,,Midlands,67140.0,699.0,16,4.22,1
P016,2024-02,FY24,Legacy,,Midlands,69802.0,727.0,13,4.22,1
P016,2024-03,FY24,Legacy,,Midlands,57860.0,603.0,11,4.22,1
P016,2024-04,FY25,Legacy,,Midlands,65004.0,677.0,13,4.22,1
P016,2024-05,FY25,Legacy,,Midlands,64514.0,672.0,11,4.22,1
P016,2024-06,FY25,Legacy,,Midlands,69312.0,722.0,16,4.22,1
P016,2024-07,FY25,Legacy,,Midlands,81994.0,854.0,18,4.22,1
P016,2024-08,FY25,Legacy,,Midlands,65345.0,681.0,14,4.22,1
P016,2024-09,FY25,Legacy,,Midlands,65401.0,681.0,11,4.22,1
P016,2024-10,FY25,Legacy,,Midlands,75745.0,789.0,18,4.22,1
P016,2024-11,FY25,Legacy,,Midlands,67184.0,700.0,15,4.22,1
P016,2024-12,FY25,Legacy,,Midlands,58563.0,610.0,22,4.22,1
P016,2025-01,FY25,Legacy,,Midlands,66295.0,691.0,14,4.22,1
P016,2025-02,FY25,Legacy,,Midlands,66447.0,692.0,20,4.22,1
P016,2025-03,FY25,Legacy,,Midlands,74126.0,772.0,20,4.22,1
P017,2022-10,FY23,Legacy,,South West,98178.0,1023.0,21,4.46,1
P017,2022-11,FY23,Legacy,,South West,91191.0,950.0,24,4.46,1
P017,2022-12,FY23,Legacy,,South West,96973.0,1010.0,23,4.46,1
P017,2023-01,FY23,Legacy,,South West,91119.0,949.0,16,4.46,1
P017,2023-02,FY23,Legacy,,South West,86461.0,901.0,21,4.46,1
P017,2023-03,FY23,Legacy,,South West,113850.0,1186.0,23,4.46,1
P017,2023-04,FY24,Legacy,,South West,108180.0,1127.0,27,4.46,1
P017,2023-05,FY24,Legacy,,South West,112853.0,1176.0,38,4.46,1
P017,2023-06,FY24,Legacy,,South West,113038.0,1177.0,15,4.46,1
P017,2023-07,FY24,Legacy,,South West,100551.0,1047.0,21,4.46,1
P017,2023-08,FY24,Legacy,,South West,100792.0,1050.0,29,4.46,1
P017,2023-09,FY24,Legacy,,South West,117551.0,1224.0,25,4.46,1
P017,2023-10,FY24,Legacy,,South West,123790.0,1289.0,27,4.46,1
P017,2023-11,FY24,Legacy,,South West,100149.0,1043.0,22,4.46,1
P017,2023-12,FY24,Legacy,,South West,91556.0,954.0,18,4.46,1
P017,2024-01,FY24,Legacy,,South West,106095.0,1105.0,25,4.46,1
P017,2024-02,FY24,Legacy,,South West,93605.0,975.0,20,4.46,1
P017,2024-03,FY24,Legacy,,South West,108386.0,1129.0,26,4.46,1
P017,2024-04,FY25,Legacy,,South West,113599.0,1183.0,26,4.46,1
P017,2024-05,FY25,Legacy,,South West,128314.0,1337.0,29,4.46,1
P017,2024-06,FY25,Legacy,,South West,126412.0,1317.0,30,4.46,1
P017,2024-07,FY25,Legacy,,South West,103455.0,1078.0,19,4.46,1
P017,2024-08,FY25,Legacy,,South West,109436.0,1140.0,16,4.46,1
P017,2024-09,FY25,Legacy,,South West,121472.0,1265.0,23,4.46,1
P017,2024-10,FY25,Legacy,,South West,114600.0,1194.0,22,4.46,1
P017,2024-11,FY25,Legacy,,South West,106227.0,1107.0,22,4.46,1
P017,2024-12,FY25,Legacy,,South West,103335.0,1076.0,24,4.46,1
P017,2025-01,FY25,Legacy,,South West,118876.0,1238.0,26,4.46,1
P017,2025-02,FY25,Legacy,,South West,115484.0,1203.0,29,4.46,1
P017,2025-03,FY25,Legacy,,South West,112644.0,1173.0,14,4.46,1
P018,2022-10,FY23,Legacy,,South West,103230.0,1075.0,20,4.61,1
P018,2022-11,FY23,Legacy,,South West,100692.0,1049.0,19,4.61,1
P018,2022-12,FY23,Legacy,,South West,97213.0,1013.0,20,4.61,1
P018,2023-01,FY23,Legacy,,South West,106721.0,1112.0,21,4.61,1
P018,2023-02,FY23,Legacy,,South West,98016.0,1021.0,20,4.61,1
P018,2023-03,FY23,Legacy,,South West,93718.0,976.0,24,4.61,1
P018,2023-04,FY24,Legacy,,South West,92427.0,963.0,28,4.61,1
P018,2023-05,FY24,Legacy,,South West,108265.0,1128.0,22,4.61,1
P018,2023-06,FY24,Legacy,,South West,104348.0,1087.0,32,4.61,1
P018,2023-07,FY24,Legacy,,South West,103875.0,1082.0,23,4.61,1
P018,2023-08,FY24,Legacy,,South West,91909.0,957.0,20,4.61,1
P018,2023-09,FY24,Legacy,,South West,103083.0,1074.0,24,4.61,1
P018,2023-10,FY24,Legacy,,South West,111597.0,1162.0,29,4.61,1
P018,2023-11,FY24,Legacy,,South West,94583.0,985.0,21,4.61,1
P018,2023-12,FY24,Legacy,,South West,95794.0,998.0,25,4.61,1
P018,2024-01,FY24,Legacy,,South West,100463.0,1046.0,21,4.61,1
P018,2024-02,FY24,Legacy,,South West,96397.0,1004.0,23,4.61,1
P018,2024-03,FY24,Legacy,,South West,103354.0,1077.0,19,4.61,1
P018,2024-04,FY25,Legacy,,South West,99960.0,1041.0,22,4.61,1
P018,2024-05,FY25,Legacy,,South West,115155.0,1200.0,24,4.61,1
P018,2024-06,FY25,Legacy,,South West,113092.0,1178.0,23,4.61,1
P018,2024-07,FY25,Legacy,,South West,107218.0,1117.0,30,4.61,1
P018,2024-08,FY25,Legacy,,South West,118952.0,1239.0,17,4.61,1
P018,2024-09,FY25,Legacy,,South West,94211.0,981.0,15,4.61,1
P018,2024-10,FY25,Legacy,,South West,118671.0,1236.0,27,4.61,1
P018,2024-11,FY25,Legacy,,South West,106116.0,1105.0,23,4.61,1
P018,2024-12,FY25,Legacy,,South West,92613.0,965.0,18,4.61,1
P018,2025-01,FY25,Legacy,,South West,114523.0,1193.0,21,4.61,1
P018,2025-02,FY25,Legacy,,South West,105773.0,1102.0,22,4.61,1
P018,2025-03,FY25,Legacy,,South West,113908.0,1187.0,21,4.61,1
P019,2022-10,FY23,Legacy,,North West,73872.0,770.0,15,4.45,1
P019,2022-11,FY23,Legacy,,North West,99758.0,1039.0,21,4.45,1
P019,2022-12,FY23,Legacy,,North West,72583.0,756.0,15,4.45,1
P019,2023-01,FY23,Legacy,,North West,85613.0,892.0,23,4.45,1
P019,2023-02,FY23,Legacy,,North West,81478.0,849.0,14,4.45,1
P019,2023-03,FY23,Legacy,,North West,93250.0,971.0,24,4.45,1
P019,2023-04,FY24,Legacy,,North West,89143.0,929.0,23,4.45,1
P019,2023-05,FY24,Legacy,,North West,92287.0,961.0,23,4.45,1
P019,2023-06,FY24,Legacy,,North West,84511.0,880.0,17,4.45,1
P019,2023-07,FY24,Legacy,,North West,76634.0,798.0,10,4.45,1
P019,2023-08,FY24,Legacy,,North West,80475.0,838.0,14,4.45,1
P019,2023-09,FY24,Legacy,,North West,86760.0,904.0,15,4.45,1
P019,2023-10,FY24,Legacy,,North West,86788.0,904.0,20,4.45,1
P019,2023-11,FY24,Legacy,,North West,93760.0,977.0,17,4.45,1
P019,2023-12,FY24,Legacy,,North West,77363.0,806.0,15,4.45,1
P019,2024-01,FY24,Legacy,,North West,86404.0,900.0,15,4.45,1
P019,2024-02,FY24,Legacy,,North West,82655.0,861.0,21,4.45,1
P019,2024-03,FY24,Legacy,,North West,92588.0,964.0,17,4.45,1
P019,2024-04,FY25,Legacy,,North West,89109.0,928.0,17,4.45,1
P019,2024-05,FY25,Legacy,,North West,89210.0,929.0,18,4.45,1
P019,2024-06,FY25,Legacy,,North West,93635.0,975.0,26,4.45,1
P019,2024-07,FY25,Legacy,,North West,96609.0,1006.0,24,4.45,1
P019,2024-08,FY25,Legacy,,North West,91301.0,951.0,27,4.45,1
P019,2024-09,FY25,Legacy,,North West,96513.0,1005.0,22,4.45,1
P019,2024-10,FY25,Legacy,,North West,92085.0,959.0,19,4.45,1
P019,2024-11,FY25,Legacy,,North West,92464.0,963.0,20,4.45,1
P019,2024-12,FY25,Legacy,,North West,87525.0,912.0,20,4.45,1
P019,2025-01,FY25,Legacy,,North West,93073.0,970.0,22,4.45,1
P019,2025-02,FY25,Legacy,,North West,91697.0,955.0,24,4.45,1
P019,2025-03,FY25,Legacy,,North West,97876.0,1020.0,27,4.45,1
P020,2022-10,FY23,Legacy,,South West,67785.0,706.0,18,4.76,1
P020,2022-11,FY23,Legacy,,South West,71029.0,740.0,11,4.76,1
P020,2022-12,FY23,Legacy,,South West,70672.0,736.0,12,4.76,1
P020,2023-01,FY23,Legacy,,South West,73568.0,766.0,25,4.76,1
P020,2023-02,FY23,Legacy,,South West,78974.0,823.0,18,4.76,1
P020,2023-03,FY23,Legacy,,South West,77415.0,806.0,24,4.76,1
P020,2023-04,FY24,Legacy,,South West,83157.0,866.0,14,4.76,1
P020,2023-05,FY24,Legacy,,South West,81529.0,849.0,13,4.76,1
P020,2023-06,FY24,Legacy,,South West,83648.0,871.0,18,4.76,1
P020,2023-07,FY24,Legacy,,South West,75141.0,783.0,15,4.76,1
P020,2023-08,FY24,Legacy,,South West,78741.0,820.0,15,4.76,1
P020,2023-09,FY24,Legacy,,South West,82815.0,863.0,28,4.76,1
P020,2023-10,FY24,Legacy,,South West,76600.0,798.0,20,4.76,1
P020,2023-11,FY24,Legacy,,South West,75493.0,786.0,10,4.76,1
P020,2023-12,FY24,Legacy,,South West,85942.0,895.0,16,4.76,1
P020,2024-01,FY24,Legacy,,South West,85944.0,895.0,22,4.76,1
P020,2024-02,FY24,Legacy,,South West,72505.0,755.0,15,4.76,1
P020,2024-03,FY24,Legacy,,South West,80405.0,838.0,18,4.76,1
P020,2024-04,FY25,Legacy,,South West,81612.0,850.0,31,4.76,1
P020,2024-05,FY25,Legacy,,South West,87933.0,916.0,11,4.76,1
P020,2024-06,FY25,Legacy,,South West,86082.0,897.0,16,4.76,1
P020,2024-07,FY25,Legacy,,South West,100547.0,1047.0,33,4.76,1
P020,2024-08,FY25,Legacy,,South West,86405.0,900.0,21,4.76,1
P020,2024-09,FY25,Legacy,,South West,90039.0,938.0,22,4.76,1
P020,2024-10,FY25,Legacy,,South West,88781.0,925.0,15,4.76,1
P020,2024-11,FY25,Legacy,,South West,74599.0,777.0,17,4.76,1
P020,2024-12,FY25,Legacy,,South West,86086.0,897.0,21,4.76,1
P020,2025-01,FY25,Legacy,,South West,85881.0,895.0,22,4.76,1
P020,2025-02,FY25,Legacy,,South West,74805.0,779.0,14,4.76,1
P020,2025-03,FY25,Legacy,,South West,79336.0,826.0,25,4.76,1
P021,2022-10,FY23,Legacy,,Wales,62724.0,653.0,12,4.41,1
P021,2022-11,FY23,Legacy,,Wales,65541.0,683.0,10,4.41,1
P021,2022-12,FY23,Legacy,,Wales,53992.0,562.0,10,4.41,1
P021,2023-01,FY23,Legacy,,Wales,57576.0,600.0,11,4.41,1
P021,2023-02,FY23,Legacy,,Wales,56611.0,590.0,10,4.41,1
P021,2023-03,FY23,Legacy,,Wales,66610.0,694.0,20,4.41,1
P021,2023-04,FY24,Legacy,,Wales,62940.0,656.0,10,4.41,1
P021,2023-05,FY24,Legacy,,Wales,58390.0,608.0,8,4.41,1
P021,2023-06,FY24,Legacy,,Wales,62112.0,647.0,9,4.41,1
P021,2023-07,FY24,Legacy,,Wales,59717.0,622.0,12,4.41,1
P021,2023-08,FY24,Legacy,,Wales,61732.0,643.0,16,4.41,1
P021,2023-09,FY24,Legacy,,Wales,60538.0,631.0,11,4.41,1
P021,2023-10,FY24,Legacy,,Wales,61067.0,636.0,12,4.41,1
P021,2023-11,FY24,Legacy,,Wales,59232.0,617.0,8,4.41,1
P021,2023-12,FY24,Legacy,,Wales,59734.0,622.0,11,4.41,1
P021,2024-01,FY24,Legacy,,Wales,57271.0,597.0,5,4.41,1
P021,2024-02,FY24,Legacy,,Wales,50064.0,521.0,9,4.41,1
P021,2024-03,FY24,Legacy,,Wales,64600.0,673.0,15,4.41,1
P021,2024-04,FY25,Legacy,,Wales,68521.0,714.0,21,4.41,1
P021,2024-05,FY25,Legacy,,Wales,70235.0,732.0,16,4.41,1
P021,2024-06,FY25,Legacy,,Wales,64946.0,677.0,15,4.41,1
P021,2024-07,FY25,Legacy,,Wales,69918.0,728.0,9,4.41,1
P021,2024-08,FY25,Legacy,,Wales,59202.0,617.0,8,4.41,1
P021,2024-09,FY25,Legacy,,Wales,62695.0,653.0,8,4.41,1
P021,2024-10,FY25,Legacy,,Wales,58805.0,613.0,11,4.41,1
P021,2024-11,FY25,Legacy,,Wales,60267.0,628.0,9,4.41,1
P021,2024-12,FY25,Legacy,,Wales,64995.0,677.0,25,4.41,1
P021,2025-01,FY25,Legacy,,Wales,66423.0,692.0,10,4.41,1
P021,2025-02,FY25,Legacy,,Wales,56351.0,587.0,12,4.41,1
P021,2025-03,FY25,Legacy,,Wales,64446.0,671.0,13,4.41,1
P022,2022-10,FY23,Legacy,,North West,78693.0,820.0,20,4.34,1
P022,2022-11,FY23,Legacy,,North West,79496.0,828.0,14,4.34,1
P022,2022-12,FY23,Legacy,,North West,69631.0,725.0,9,4.34,1
P022,2023-01,FY23,Legacy,,North West,72571.0,756.0,15,4.34,1
P022,2023-02,FY23,Legacy,,North West,69916.0,728.0,19,4.34,1
P022,2023-03,FY23,Legacy,,North West,77013.0,802.0,19,4.34,1
P022,2023-04,FY24,Legacy,,North West,89812.0,936.0,20,4.34,1
P022,2023-05,FY24,Legacy,,North West,85345.0,889.0,20,4.34,1
P022,2023-06,FY24,Legacy,,North West,88976.0,927.0,17,4.34,1
P022,2023-07,FY24,Legacy,,North West,74538.0,776.0,18,4.34,1
P022,2023-08,FY24,Legacy,,North West,80789.0,842.0,18,4.34,1
P022,2023-09,FY24,Legacy,,North West,85530.0,891.0,20,4.34,1
P022,2023-10,FY24,Legacy,,North West,92726.0,966.0,19,4.34,1
P022,2023-11,FY24,Legacy,,North West,76984.0,802.0,21,4.34,1
P022,2023-12,FY24,Legacy,,North West,74974.0,781.0,17,4.34,1
P022,2024-01,FY24,Legacy,,North West,85129.0,887.0,14,4.34,1
P022,2024-02,FY24,Legacy,,North West,77108.0,803.0,12,4.34,1
P022,2024-03,FY24,Legacy,,North West,86815.0,904.0,20,4.34,1
P022,2024-04,FY25,Legacy,,North West,83400.0,869.0,17,4.34,1
P022,2024-05,FY25,Legacy,,North West,96839.0,1009.0,21,4.34,1
P022,2024-06,FY25,Legacy,,North West,94410.0,983.0,22,4.34,1
P022,2024-07,FY25,Legacy,,North West,82607.0,860.0,21,4.34,1
P022,2024-08,FY25,Legacy,,North West,84807.0,883.0,16,4.34,1
P022,2024-09,FY25,Legacy,,North West,93744.0,977.0,25,4.34,1
P022,2024-10,FY25,Legacy,,North West,88520.0,922.0,17,4.34,1
P022,2024-11,FY25,Legacy,,North West,84318.0,878.0,15,4.34,1
P022,2024-12,FY25,Legacy,,North West,80516.0,839.0,22,4.34,1
P022,2025-01,FY25,Legacy,,North West,96848.0,1009.0,26,4.34,1
P022,2025-02,FY25,Legacy,,North West,83993.0,875.0,18,4.34,1
P022,2025-03,FY25,Legacy,,North West,97958.0,1020.0,16,4.34,1
P023,2022-10,FY23,Legacy,,Scotland,76720.0,799.0,16,4.73,1
P023,2022-11,FY23,Legacy,,Scotland,77406.0,806.0,13,4.73,1
P023,2022-12,FY23,Legacy,,Scotland,72296.0,753.0,13,4.73,1
P023,2023-01,FY23,Legacy,,Scotland,76350.0,795.0,17,4.73,1
P023,2023-02,FY23,Legacy,,Scotland,78275.0,815.0,18,4.73,1
P023,2023-03,FY23,Legacy,,Scotland,83561.0,870.0,21,4.73,1
P023,2023-04,FY24,Legacy,,Scotland,79712.0,830.0,19,4.73,1
P023,2023-05,FY24,Legacy,,Scotland,82761.0,862.0,14,4.73,1
P023,2023-06,FY24,Legacy,,Scotland,85094.0,886.0,22,4.73,1
P023,2023-07,FY24,Legacy,,Scotland,96804.0,1008.0,22,4.73,1
P023,2023-08,FY24,Legacy,,Scotland,80698.0,841.0,20,4.73,1
P023,2023-09,FY24,Legacy,,Scotland,79704.0,830.0,15,4.73,1
P023,2023-10,FY24,Legacy,,Scotland,79313.0,826.0,20,4.73,1
P023,2023-11,FY24,Legacy,,Scotland,70008.0,729.0,16,4.73,1
P023,2023-12,FY24,Legacy,,Scotland,73273.0,763.0,21,4.73,1
P023,2024-01,FY24,Legacy,,Scotland,89046.0,928.0,14,4.73,1
P023,2024-02,FY24,Legacy,,Scotland,78024.0,813.0,23,4.73,1
P023,2024-03,FY24,Legacy,,Scotland,86520.0,901.0,20,4.73,1
P023,2024-04,FY25,Legacy,,Scotland,87649.0,913.0,13,4.73,1
P023,2024-05,FY25,Legacy,,Scotland,102439.0,1067.0,22,4.73,1
P023,2024-06,FY25,Legacy,,Scotland,94527.0,985.0,24,4.73,1
P023,2024-07,FY25,Legacy,,Scotland,100727.0,1049.0,15,4.73,1
P023,2024-08,FY25,Legacy,,Scotland,91196.0,950.0,13,4.73,1
P023,2024-09,FY25,Legacy,,Scotland,86861.0,905.0,14,4.73,1
P023,2024-10,FY25,Legacy,,Scotland,88086.0,918.0,21,4.73,1
P023,2024-11,FY25,Legacy,,Scotland,91112.0,949.0,26,4.73,1
P023,2024-12,FY25,Legacy,,Scotland,82118.0,855.0,22,4.73,1
P023,2025-01,FY25,Legacy,,Scotland,88066.0,917.0,16,4.73,1
P023,2025-02,FY25,Legacy,,Scotland,90006.0,938.0,18,4.73,1
P023,2025-03,FY25,Legacy,,Scotland,101839.0,1061.0,23,4.73,1
P024,2022-10,FY23,Legacy,,North East,127724.0,1330.0,25,4.41,1
P024,2022-11,FY23,Legacy,,North East,117415.0,1223.0,22,4.41,1
P024,2022-12,FY23,Legacy,,North East,105114.0,1095.0,24,4.41,1
P024,2023-01,FY23,Legacy,,North East,138481.0,1443.0,39,4.41,1
P024,2023-02,FY23,Legacy,,North East,113295.0,1180.0,26,4.41,1
P024,2023-03,FY23,Legacy,,North East,121707.0,1268.0,31,4.41,1
P024,2023-04,FY24,Legacy,,North East,123975.0,1291.0,25,4.41,1
P024,2023-05,FY24,Legacy,,North East,124519.0,1297.0,23,4.41,1
P024,2023-06,FY24,Legacy,,North East,130198.0,1356.0,32,4.41,1
P024,2023-07,FY24,Legacy,,North East,130333.0,1358.0,30,4.41,1
P024,2023-08,FY24,Legacy,,North East,125991.0,1312.0,35,4.41,1
P024,2023-09,FY24,Legacy,,North East,125860.0,1311.0,33,4.41,1
P024,2023-10,FY24,Legacy,,North East,129045.0,1344.0,34,4.41,1
P024,2023-11,FY24,Legacy,,North East,129862.0,1353.0,22,4.41,1
P024,2023-12,FY24,Legacy,,North East,117846.0,1228.0,26,4.41,1
P024,2024-01,FY24,Legacy,,North East,116588.0,1214.0,26,4.41,1
P024,2024-02,FY24,Legacy,,North East,127415.0,1327.0,31,4.41,1
P024,2024-03,FY24,Legacy,,North East,132958.0,1385.0,23,4.41,1
P024,2024-04,FY25,Legacy,,North East,144198.0,1502.0,42,4.41,1
P024,2024-05,FY25,Legacy,,North East,136130.0,1418.0,31,4.41,1
P024,2024-06,FY25,Legacy,,North East,125668.0,1309.0,29,4.41,1
P024,2024-07,FY25,Legacy,,North East,157236.0,1638.0,40,4.41,1
P024,2024-08,FY25,Legacy,,North East,108536.0,1131.0,32,4.41,1
P024,2024-09,FY25,Legacy,,North East,148827.0,1550.0,22,4.41,1
P024,2024-10,FY25,Legacy,,North East,130120.0,1355.0,22,4.41,1
P024,2024-11,FY25,Legacy,,North East,127610.0,1329.0,27,4.41,1
