date,period,customer_id,customer_name,segment,channel,region,currency,cohort,order_type,invoice_id,sku,sku_name,product_family,quantity,unit_price_local,unit_price_gbp,fx_rate_gbp_per_eur,revenue_local,revenue_gbp,revenue_gbp_cc,unit_cost_gbp,cogs_gbp,fiscal_year,fiscal_quarter
2023-04-04,2023-04,C0421,Dunmore Fabrications,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-021636,SI-1305,Powder Finish 204,Powder Coatings,3,72.69,72.69,0.856,218.07,218.07,218.07,56.45,169.35,FY24,FY24 Q1
2023-04-04,2023-04,C0261,Cranfield Steelworks,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-015049,PU-1211,Architectural Hardener 296,Architectural Trade,3,76.83,66.23,0.856,230.49,197.3,198.7,45.61,136.83,FY24,FY24 Q1
2023-04-04,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019392,SI-1301,Powder Primer 767,Powder Coatings,6,98.54,98.54,0.856,591.21,591.21,591.21,69.48,416.87,FY24,FY24 Q1
2023-04-04,2023-04,C0301,Lindholm Distribution,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-015959,EP-1214,Architectural Clearcoat 734,Architectural Trade,1,56.3,56.3,0.856,56.3,56.3,56.3,38.0,38.0,FY24,FY24 Q1
2023-04-04,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019392,SI-1309,Powder Thinner 475,Powder Coatings,6,101.0,101.0,0.856,606.0,606.0,606.0,79.06,474.38,FY24,FY24 Q1
2023-04-04,2023-04,C0261,Cranfield Steelworks,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-015049,EP-1204,Architectural Basecoat 436,Architectural Trade,1,64.95,55.99,0.856,64.95,55.6,55.99,39.69,39.69,FY24,FY24 Q1
2023-04-04,2023-04,C0372,Brackley Trade Centre,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-017461,EP-1214,Architectural Clearcoat 734,Architectural Trade,3,66.87,57.65,0.856,200.62,171.73,172.94,38.0,113.99,FY24,FY24 Q1
2023-04-04,2023-04,C0372,Brackley Trade Centre,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-017461,EP-1208,Architectural Thinner 773,Architectural Trade,1,148.62,128.11,0.856,148.62,127.22,128.11,79.89,79.89,FY24,FY24 Q1
2023-04-04,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019392,SI-1313,Powder Thinner 115,Powder Coatings,6,81.52,81.52,0.856,489.13,489.13,489.13,71.29,427.71,FY24,FY24 Q1
2023-04-04,2023-04,C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),Standard,INV-013047,PU-1215,Architectural Etch Primer 121,Architectural Trade,1,86.35,74.44,0.856,86.35,73.92,74.44,47.9,47.9,FY24,FY24 Q1
2023-04-04,2023-04,C0261,Cranfield Steelworks,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-015049,EP-1214,Architectural Clearcoat 734,Architectural Trade,7,63.48,54.72,0.856,444.38,380.39,383.07,38.0,265.97,FY24,FY24 Q1
2023-04-04,2023-04,C0421,Dunmore Fabrications,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-021636,SI-1309,Powder Thinner 475,Powder Coatings,15,101.05,101.05,0.856,1515.74,1515.74,1515.74,79.06,1185.94,FY24,FY24 Q1
2023-04-04,2023-04,C0421,Dunmore Fabrications,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-021636,AC-1304,Powder Hardener 392,Powder Coatings,5,100.79,100.79,0.856,503.95,503.95,503.95,74.5,372.49,FY24,FY24 Q1
2023-04-04,2023-04,C0024,Dunmore Protective Systems,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004207,PR-1007,Industrial Clearcoat 512,Industrial Protective,4,93.71,93.71,0.856,374.84,374.84,374.84,68.21,272.82,FY24,FY24 Q1
2023-04-04,2023-04,C0372,Brackley Trade Centre,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-017461,PU-1209,Architectural Topcoat 701,Architectural Trade,2,94.98,81.88,0.856,189.97,162.61,163.76,49.78,99.57,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014786,MX-1000,Industrial Clearcoat 174,Industrial Protective,1,216.33,186.49,0.856,216.33,185.18,186.49,112.72,112.72,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014786,MX-1008,Industrial Thinner 425,Industrial Protective,1,214.27,184.71,0.856,214.27,183.41,184.71,116.21,116.21,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009646,SI-1303,Powder Sealer 169,Powder Coatings,3,89.99,89.99,0.856,269.98,269.98,269.98,62.33,186.98,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003004,EP-1204,Architectural Basecoat 436,Architectural Trade,5,50.77,50.77,0.856,253.84,253.84,253.84,39.69,198.46,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003004,PU-1203,Architectural Basecoat 206,Architectural Trade,3,51.04,51.04,0.856,153.13,153.13,153.13,37.97,113.9,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005363,EP-1206,Architectural Primer 286,Architectural Trade,3,68.09,68.09,0.856,204.26,204.26,204.26,43.78,131.35,FY24,FY24 Q1
2023-04-05,2023-04,C0115,Redmayne Trade Centre,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-011369,EP-1210,Architectural Topcoat 371,Architectural Trade,5,49.94,49.94,0.856,249.72,249.72,249.72,33.89,169.43,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009650,DX-1106,Marine Thinner 814,Marine & Offshore,4,205.48,205.48,0.856,821.91,821.91,821.91,121.73,486.9,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009650,EP-1206,Architectural Primer 286,Architectural Trade,1,66.63,66.63,0.856,66.63,66.63,66.63,43.78,43.78,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009650,SI-1303,Powder Sealer 169,Powder Coatings,9,87.82,87.82,0.856,790.4,790.4,790.4,62.33,560.94,FY24,FY24 Q1
2023-04-05,2023-04,C0115,Redmayne Trade Centre,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-011369,PU-1215,Architectural Etch Primer 121,Architectural Trade,8,66.93,66.93,0.856,535.45,535.45,535.45,47.9,383.23,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003004,PU-1201,Architectural Clearcoat 929,Architectural Trade,3,43.16,43.16,0.856,129.47,129.47,129.47,30.74,92.23,FY24,FY24 Q1
2023-04-05,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020565,EP-1200,Architectural Thinner 140,Architectural Trade,9,50.95,43.92,0.856,458.54,392.51,395.28,31.22,280.97,FY24,FY24 Q1
2023-04-05,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020565,PU-1215,Architectural Etch Primer 121,Architectural Trade,3,73.67,63.51,0.856,221.02,189.19,190.53,47.9,143.71,FY24,FY24 Q1
2023-04-05,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020561,PU-1213,Architectural Sealer 861,Architectural Trade,10,72.16,62.2,0.856,721.58,617.68,622.03,44.82,448.24,FY24,FY24 Q1
2023-04-05,2023-04,C0414,Caldera Marine Services,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-020561,EP-1200,Architectural Thinner 140,Architectural Trade,15,51.43,44.34,0.856,771.46,660.37,665.03,31.22,468.29,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009646,ZN-1107,Marine Basecoat 792,Marine & Offshore,2,157.07,157.07,0.856,314.13,314.13,314.13,92.6,185.19,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003004,PU-1213,Architectural Sealer 861,Architectural Trade,18,61.03,61.03,0.856,1098.53,1098.53,1098.53,44.82,806.83,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005363,EP-1202,Architectural Clearcoat 145,Architectural Trade,9,57.61,57.61,0.856,518.52,518.52,518.52,41.5,373.51,FY24,FY24 Q1
2023-04-05,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009646,EP-1200,Architectural Thinner 140,Architectural Trade,6,46.47,46.47,0.856,278.84,278.84,278.84,31.22,187.31,FY24,FY24 Q1
2023-04-05,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-003004,PU-1205,Architectural Finish 184,Architectural Trade,1,46.69,46.69,0.856,46.69,46.69,46.69,33.84,33.84,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005364,EP-1200,Architectural Thinner 140,Architectural Trade,3,47.43,47.43,0.856,142.28,142.28,142.28,31.22,93.66,FY24,FY24 Q1
2023-04-05,2023-04,C0098,Quorn Marine Services,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009849,MX-1002,Industrial Intermediate 850,Industrial Protective,22,174.84,174.84,0.856,3846.4,3846.4,3846.4,114.22,2512.86,FY24,FY24 Q1
2023-04-05,2023-04,C0098,Quorn Marine Services,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009849,MX-1000,Industrial Clearcoat 174,Industrial Protective,5,172.74,172.74,0.856,863.71,863.71,863.71,112.72,563.58,FY24,FY24 Q1
2023-04-05,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019395,SI-1313,Powder Thinner 115,Powder Coatings,6,81.81,81.81,0.856,490.85,490.85,490.85,71.29,427.71,FY24,FY24 Q1
2023-04-05,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019395,SI-1301,Powder Primer 767,Powder Coatings,5,96.83,96.83,0.856,484.17,484.17,484.17,69.48,347.39,FY24,FY24 Q1
2023-04-05,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019395,AC-1310,Powder Topcoat 491,Powder Coatings,7,105.47,105.47,0.856,738.29,738.29,738.29,82.89,580.23,FY24,FY24 Q1
2023-04-05,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019395,SI-1309,Powder Thinner 475,Powder Coatings,9,101.22,101.22,0.856,910.99,910.99,910.99,79.06,711.57,FY24,FY24 Q1
2023-04-05,2023-04,C0401,Ravensworth Contracting,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019395,AC-1312,Powder Basecoat 150,Powder Coatings,3,132.76,132.76,0.856,398.27,398.27,398.27,108.59,325.76,FY24,FY24 Q1
2023-04-05,2023-04,C0455,Alderley Builders Merchants,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025077,PR-1013,Industrial Sealer 927,Industrial Protective,24,137.09,137.09,0.856,3290.14,3290.14,3290.14,100.52,2412.36,FY24,FY24 Q1
2023-04-05,2023-04,C0455,Alderley Builders Merchants,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025077,PR-1009,Industrial Clearcoat 704,Industrial Protective,28,81.48,81.48,0.856,2281.45,2281.45,2281.45,58.12,1627.23,FY24,FY24 Q1
2023-04-05,2023-04,C0388,Granton Trade Centre,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-017883,MX-1012,Industrial Etch Primer 949,Industrial Protective,6,85.92,85.92,0.856,515.53,515.53,515.53,66.61,399.66,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023206,SI-1311,Powder Primer 434,Powder Coatings,8,69.98,69.98,0.856,559.84,559.84,559.84,55.82,446.58,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023206,AC-1310,Powder Topcoat 491,Powder Coatings,2,112.27,112.27,0.856,224.54,224.54,224.54,82.89,165.78,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023206,AC-1304,Powder Hardener 392,Powder Coatings,9,103.75,103.75,0.856,933.73,933.73,933.73,74.5,670.48,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023205,SI-1303,Powder Sealer 169,Powder Coatings,4,80.67,80.67,0.856,322.67,322.67,322.67,62.33,249.31,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023205,AC-1310,Powder Topcoat 491,Powder Coatings,2,113.32,113.32,0.856,226.64,226.64,226.64,82.89,165.78,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023205,SI-1311,Powder Primer 434,Powder Coatings,8,72.2,72.2,0.856,577.6,577.6,577.6,55.82,446.58,FY24,FY24 Q1
2023-04-05,2023-04,C0388,Granton Trade Centre,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-017879,MX-1006,Industrial Sealer 703,Industrial Protective,8,97.27,97.27,0.856,778.17,778.17,778.17,67.69,541.52,FY24,FY24 Q1
2023-04-05,2023-04,C0455,Alderley Builders Merchants,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-025077,PR-1007,Industrial Clearcoat 512,Industrial Protective,24,95.38,95.38,0.856,2289.21,2289.21,2289.21,68.21,1636.93,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005364,EP-1204,Architectural Basecoat 436,Architectural Trade,2,55.9,55.9,0.856,111.81,111.81,111.81,39.69,79.39,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023205,SI-1305,Powder Finish 204,Powder Coatings,8,77.69,77.69,0.856,621.51,621.51,621.51,56.45,451.59,FY24,FY24 Q1
2023-04-05,2023-04,C0439,Quorn Protective Systems,Distributor,National Accounts,UK - North,GBP,Existing (pre-FY24),Standard,INV-023205,AC-1308,Powder Intermediate 381,Powder Coatings,3,95.94,95.94,0.856,287.82,287.82,287.82,75.89,227.67,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005364,PU-1203,Architectural Basecoat 206,Architectural Trade,3,55.74,55.74,0.856,167.21,167.21,167.21,37.97,113.9,FY24,FY24 Q1
2023-04-05,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024487,SI-1303,Powder Sealer 169,Powder Coatings,4,88.81,76.56,0.856,355.25,304.09,306.24,62.33,249.31,FY24,FY24 Q1
2023-04-05,2023-04,C0035,Langdale Engineering,Mid-Market,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-005363,PU-1205,Architectural Finish 184,Architectural Trade,2,51.28,51.28,0.856,102.56,102.56,102.56,33.84,67.67,FY24,FY24 Q1
2023-04-05,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024487,DX-1106,Marine Thinner 814,Marine & Offshore,13,204.11,175.95,0.856,2653.48,2271.38,2287.4,121.73,1582.43,FY24,FY24 Q1
2023-04-05,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024487,AC-1308,Powder Intermediate 381,Powder Coatings,1,106.22,91.57,0.856,106.22,90.93,91.57,75.89,75.89,FY24,FY24 Q1
2023-04-05,2023-04,C0052,Pentland Contracting,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-006742,MX-1010,Industrial Clearcoat 270,Industrial Protective,4,141.86,141.86,0.856,567.45,567.45,567.45,88.62,354.47,FY24,FY24 Q1
2023-04-05,2023-04,C0052,Pentland Contracting,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-006742,PR-1009,Industrial Clearcoat 704,Industrial Protective,1,96.01,96.01,0.856,96.01,96.01,96.01,58.12,58.12,FY24,FY24 Q1
2023-04-05,2023-04,C0052,Pentland Contracting,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-006742,DX-1100,Marine Primer 939,Marine & Offshore,7,237.02,237.02,0.856,1659.11,1659.11,1659.11,140.06,980.4,FY24,FY24 Q1
2023-04-05,2023-04,C0052,Pentland Contracting,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-006742,PR-1007,Industrial Clearcoat 512,Industrial Protective,4,110.2,110.2,0.856,440.8,440.8,440.8,68.21,272.82,FY24,FY24 Q1
2023-04-05,2023-04,C0388,Granton Trade Centre,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-017879,PR-1007,Industrial Clearcoat 512,Industrial Protective,6,91.85,91.85,0.856,551.1,551.1,551.1,68.21,409.23,FY24,FY24 Q1
2023-04-05,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024487,SI-1313,Powder Thinner 115,Powder Coatings,5,96.26,82.98,0.856,481.28,411.97,414.88,71.29,356.43,FY24,FY24 Q1
2023-04-05,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024487,DX-1104,Marine Hardener 415,Marine & Offshore,3,167.08,144.03,0.856,501.24,429.06,432.09,97.61,292.82,FY24,FY24 Q1
2023-04-05,2023-04,C0404,Dunmore Paint & Decorating,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019691,PU-1205,Architectural Finish 184,Architectural Trade,18,44.43,44.43,0.856,799.8,799.8,799.8,33.84,609.03,FY24,FY24 Q1
2023-04-05,2023-04,C0347,Lindholm Steelworks,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),Standard,INV-016990,MX-1008,Industrial Thinner 425,Industrial Protective,1,187.71,187.71,0.856,187.71,187.71,187.71,116.21,116.21,FY24,FY24 Q1
2023-04-05,2023-04,C0057,Newbold Industrial Supplies,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-007043,ZN-1101,Marine Sealer 740,Marine & Offshore,4,239.08,239.08,0.856,956.34,956.34,956.34,140.66,562.65,FY24,FY24 Q1
2023-04-05,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004404,SI-1303,Powder Sealer 169,Powder Coatings,59,88.98,88.98,0.856,5249.55,5249.55,5249.55,62.33,3677.3,FY24,FY24 Q1
2023-04-05,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004404,ZN-1101,Marine Sealer 740,Marine & Offshore,11,245.7,245.7,0.856,2702.72,2702.72,2702.72,140.66,1547.29,FY24,FY24 Q1
2023-04-05,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004404,MX-1010,Industrial Clearcoat 270,Industrial Protective,7,137.44,137.44,0.856,962.1,962.1,962.1,88.62,620.32,FY24,FY24 Q1
2023-04-05,2023-04,C0434,Ilkley Marine Services,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-022834,PR-1011,Industrial Primer 364,Industrial Protective,7,126.03,126.03,0.856,882.24,882.24,882.24,90.65,634.53,FY24,FY24 Q1
2023-04-05,2023-04,C0434,Ilkley Marine Services,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-022834,MX-1006,Industrial Sealer 703,Industrial Protective,5,101.86,101.86,0.856,509.31,509.31,509.31,67.69,338.45,FY24,FY24 Q1
2023-04-05,2023-04,C0434,Ilkley Marine Services,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-022834,MX-1000,Industrial Clearcoat 174,Industrial Protective,99,163.7,163.7,0.856,16206.58,16206.58,16206.58,112.72,11158.88,FY24,FY24 Q1
2023-04-05,2023-04,C0057,Newbold Industrial Supplies,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-007043,ZN-1103,Marine Topcoat 913,Marine & Offshore,4,281.79,281.79,0.856,1127.17,1127.17,1127.17,173.06,692.25,FY24,FY24 Q1
2023-04-05,2023-04,C0404,Dunmore Paint & Decorating,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019691,EP-1214,Architectural Clearcoat 734,Architectural Trade,8,44.83,44.83,0.856,358.62,358.62,358.62,38.0,303.97,FY24,FY24 Q1
2023-04-05,2023-04,C0404,Dunmore Paint & Decorating,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019691,DX-1102,Marine Clearcoat 265,Marine & Offshore,9,152.83,152.83,0.856,1375.43,1375.43,1375.43,117.87,1060.8,FY24,FY24 Q1
2023-04-05,2023-04,C0404,Dunmore Paint & Decorating,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019691,EP-1206,Architectural Primer 286,Architectural Trade,10,59.02,59.02,0.856,590.16,590.16,590.16,43.78,437.84,FY24,FY24 Q1
2023-04-05,2023-04,C0398,Vandermeer Finishing Ltd,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-018962,PU-1209,Architectural Topcoat 701,Architectural Trade,9,68.28,68.28,0.856,614.48,614.48,614.48,49.78,448.05,FY24,FY24 Q1
2023-04-05,2023-04,C0141,Langdale Trade Centre,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012424,EP-1206,Architectural Primer 286,Architectural Trade,1,83.47,71.95,0.856,83.47,71.45,71.95,43.78,43.78,FY24,FY24 Q1
2023-04-05,2023-04,C0352,Burnham Distribution,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-017091,EP-1200,Architectural Thinner 140,Architectural Trade,1,48.96,48.96,0.856,48.96,48.96,48.96,31.22,31.22,FY24,FY24 Q1
2023-04-05,2023-04,C0419,Halstead Industrial Supplies,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-021348,PR-1011,Industrial Primer 364,Industrial Protective,2,133.03,114.68,0.856,266.07,227.75,229.36,90.65,181.3,FY24,FY24 Q1
2023-04-05,2023-04,C0419,Halstead Industrial Supplies,Distributor,Distributor,Ireland,EUR,Existing (pre-FY24),Standard,INV-021348,DX-1100,Marine Primer 939,Marine & Offshore,1,224.48,193.51,0.856,224.48,192.16,193.51,140.06,140.06,FY24,FY24 Q1
2023-04-05,2023-04,C0404,Dunmore Paint & Decorating,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-019691,PU-1207,Architectural Intermediate 132,Architectural Trade,5,41.56,41.56,0.856,207.8,207.8,207.8,35.04,175.18,FY24,FY24 Q1
2023-04-05,2023-04,C0352,Burnham Distribution,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-017091,PU-1209,Architectural Topcoat 701,Architectural Trade,1,82.04,82.04,0.856,82.04,82.04,82.04,49.78,49.78,FY24,FY24 Q1
2023-04-05,2023-04,C0146,Wexford Protective Systems,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-012505,DX-1108,Marine Thinner 344,Marine & Offshore,1,383.87,330.91,0.856,383.87,328.59,330.91,170.76,170.76,FY24,FY24 Q1
2023-04-05,2023-04,C0146,Wexford Protective Systems,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-012505,ZN-1103,Marine Topcoat 913,Marine & Offshore,1,342.78,295.49,0.856,342.78,293.42,295.49,173.06,173.06,FY24,FY24 Q1
2023-04-05,2023-04,C0398,Vandermeer Finishing Ltd,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-018962,PU-1215,Architectural Etch Primer 121,Architectural Trade,7,59.83,59.83,0.856,418.81,418.81,418.81,47.9,335.33,FY24,FY24 Q1
2023-04-05,2023-04,C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),Standard,INV-013044,PU-1205,Architectural Finish 184,Architectural Trade,1,65.31,56.3,0.856,65.31,55.91,56.3,33.84,33.84,FY24,FY24 Q1
2023-04-05,2023-04,C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),Standard,INV-013044,EP-1212,Architectural Thinner 608,Architectural Trade,1,60.72,52.35,0.856,60.72,51.98,52.35,34.08,34.08,FY24,FY24 Q1
2023-04-05,2023-04,C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),Standard,INV-013044,MX-1008,Industrial Thinner 425,Industrial Protective,3,223.87,192.98,0.856,671.6,574.89,578.95,116.21,348.63,FY24,FY24 Q1
2023-04-05,2023-04,C0398,Vandermeer Finishing Ltd,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-018962,MX-1008,Industrial Thinner 425,Industrial Protective,5,154.16,154.16,0.856,770.79,770.79,770.79,116.21,581.05,FY24,FY24 Q1
2023-04-05,2023-04,C0398,Vandermeer Finishing Ltd,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-018962,EP-1204,Architectural Basecoat 436,Architectural Trade,8,48.83,48.83,0.856,390.63,390.63,390.63,39.69,317.54,FY24,FY24 Q1
